user_id,product_id,rating
848,5191,3
848,4869,10
848,2165,5
848,5217,10
848,2363,8
848,6735,3
848,2532,8
849,5893,6
849,3098,4
849,2536,9
849,6065,7
849,3288,6
849,6568,2
849,4360,8
849,6446,9
849,2692,6
849,4437,9
849,590,10
849,2202,7
849,2041,4
849,1707,9
849,2895,9
849,1068,9
849,6452,2
849,6994,8
849,512,1
849,5717,6
850,1374,9
850,5837,10
850,3413,9
850,403,8
850,1036,6
851,597,1
851,5847,1
851,925,10
851,3221,7
851,4801,3
851,2312,9
851,1660,7
851,3288,5
851,827,8
851,2107,4
851,3310,8
851,188,3
851,3465,9
851,5267,9
851,161,8
851,240,8
851,4740,1
852,2395,1
852,3933,6
852,5392,9
852,1267,5
852,47,10
852,5129,9
852,74,8
853,6298,9
853,4118,8
853,6601,10
853,1805,8
853,6299,8
853,4390,9
853,577,10
853,5764,8
853,6410,8
853,3138,8
854,1528,10
854,1376,10
854,400,8
854,3757,6
854,3071,10
854,811,1
854,3046,8
854,4542,9
854,1653,10
854,6492,9
854,1872,6
854,5264,9
854,5422,9
854,2165,8
854,1584,10
854,3123,7
854,1111,8
854,3049,10
854,357,10
855,502,10
855,1606,9
855,1553,6
855,3237,9
855,5623,7
855,5243,7
855,4009,7
855,4445,5
855,5093,5
855,639,7
855,2882,7
855,4229,7
856,6103,1
856,5137,8
856,1342,10
856,806,7
856,5111,10
856,4084,10
856,3562,8
856,1803,6
856,2859,9
856,6908,9
856,835,2
856,5508,8
857,1134,8
857,3196,9
857,1350,10
857,4582,6
857,3740,10
857,3798,6
857,1680,7
857,2093,8
857,1410,9
857,974,7
858,5628,9
858,391,9
858,3363,8
858,1683,8
858,5346,10
858,2151,4
858,5352,8
858,5880,7
858,1548,6
858,1770,7
858,4961,9
858,5427,4
858,4729,10
858,2584,10
858,2489,9
858,5457,5
858,4515,4
858,2178,5
858,3436,7
858,5401,9
859,3835,5
859,6914,5
859,1002,9
859,5260,7
859,180,10
859,3053,6
859,3836,8
859,4978,4
859,944,9
859,3284,10
859,2303,8
860,1859,9
860,3312,4
860,56,7
860,2247,8
860,5750,7
860,1970,8
860,3628,10
860,2505,6
860,1406,9
860,6552,3
861,1217,4
861,3494,3
861,5243,8
861,5412,8
861,1366,4
862,5278,6
862,450,7
862,6678,9
862,2209,9
862,4675,9
862,5028,8
862,6446,9
862,2817,9
862,6138,2
862,2464,4
862,3494,4
862,4697,4
862,5125,7
862,2532,6
862,1069,9
862,1024,9
862,576,8
863,1637,2
863,1306,5
863,3346,8
863,4509,7
863,3464,10
863,1864,5
863,535,4
863,596,6
863,6199,7
863,2163,8
863,6332,9
863,5953,7
864,4594,9
864,6833,10
864,3135,2
864,4184,5
864,2177,9
864,5130,7
864,1980,7
864,1418,5
864,6736,9
864,766,9
864,5121,8
864,5552,1
864,2831,10
864,6924,4
864,4202,5
865,3472,6
865,5017,7
865,5719,7
865,2971,8
865,4295,9
865,5844,2
865,5962,8
865,3699,6
865,3066,1
865,5996,7
865,1688,3
866,3807,4
866,3514,2
866,932,7
866,4947,10
866,5766,2
866,6864,7
866,3503,9
866,2875,8
866,6160,8
866,259,7
867,5604,9
867,6190,7
867,5274,8
867,5869,10
867,3399,7
867,2383,10
867,3881,4
867,3898,9
867,3692,8
867,4142,8
868,6039,8
868,5501,8
868,857,4
868,3697,7
868,1890,5
868,196,9
868,2123,8
868,1091,4
868,6729,9
868,452,7
868,943,10
868,6119,7
868,2499,7
868,5783,7
868,4980,1
869,2429,6
869,5281,6
869,846,8
869,5427,10
869,375,1
869,4844,9
870,2172,7
870,3174,6
870,5419,9
870,339,10
870,3235,3
870,6221,10
870,5583,6
870,5868,7
871,6851,9
871,5719,10
871,6467,3
871,3005,8
871,1742,10
871,5360,3
871,2663,3
871,5559,3
871,2301,5
871,532,9
871,5426,9
871,4305,5
871,1419,8
871,4214,7
871,3468,10
872,5255,6
872,1442,8
872,2623,6
872,4173,7
872,3840,7
872,2592,2
872,1390,6
872,5238,6
872,6925,8
872,1182,7
873,3075,10
873,2639,5
873,3596,7
873,2797,4
873,6261,10
873,2255,7
873,3578,8
873,4498,7
873,4711,10
873,2386,6
873,4769,6
873,5811,10
873,4542,9
873,2974,9
873,489,9
873,674,9
873,877,9
873,1534,8
873,5788,9
873,1277,3
874,2342,3
874,2276,3
874,6637,8
874,3241,9
874,1631,9
874,3641,8
874,6044,9
874,155,8
875,765,9
875,5481,6
875,4460,8
875,4346,7
875,5810,9
875,2709,10
875,1838,1
875,5431,8
875,6133,9
875,5029,9
875,389,9
875,6703,9
875,1535,6
875,3009,4
876,5879,7
876,529,1
876,2982,8
876,2135,1
876,5861,9
876,5209,10
876,476,8
876,2311,7
876,1825,8
876,4609,7
876,4914,8
877,4564,3
877,1037,1
877,4687,1
877,4361,9
877,6090,10
877,1762,9
878,207,6
878,6417,3
878,3663,6
878,5136,6
878,6112,10
878,5963,3
878,6722,3
878,2030,9
878,3417,10
878,1924,8
878,5161,8
878,2684,10
878,5806,7
878,3316,8
878,2046,7
879,1630,2
879,3196,7
879,2722,10
879,3945,9
879,896,10
879,2075,9
879,5601,10
879,697,8
879,2963,6
879,4390,4
880,6551,9
880,743,5
880,4162,8
880,985,9
880,2023,9
880,4854,9
880,1797,1
880,239,10
880,5696,7
880,3187,9
880,1185,7
881,5861,10
881,1583,8
881,2075,8
881,3812,7
881,6108,1
881,3758,8
881,4533,2
881,2163,10
881,6086,9
881,1093,1
881,4518,1
881,138,9
881,4011,8
882,3484,9
882,4271,10
882,957,9
882,3833,10
882,6697,4
882,2331,10
882,5422,10
882,5144,6
882,1260,6
882,6594,3
882,2501,7
882,6791,5
882,378,4
882,2623,9
882,2587,8
882,3480,5
883,875,6
883,3858,8
883,2506,9
883,1041,10
883,5434,6
883,6500,8
884,120,6
884,6301,10
884,1579,5
884,5987,10
884,4140,4
884,1728,5
884,6815,9
884,3174,8
884,2841,9
884,6387,8
884,2010,7
884,6184,2
884,110,8
884,2766,7
884,5676,9
884,6442,3
884,2873,7
885,5372,8
885,6551,5
885,1482,9
885,1636,8
885,4385,3
885,5662,8
885,1785,8
885,3346,7
885,631,7
885,1762,9
885,3979,4
885,404,9
885,5065,8
885,3712,9
885,3888,3
885,524,8
886,195,6
886,477,7
886,3740,8
886,6761,9
886,190,9
886,5120,7
886,4430,8
886,3519,9
886,6320,1
886,5503,9
887,5410,8
887,1323,6
887,1040,10
887,5772,7
887,1193,7
887,1417,4
887,3347,7
887,2186,10
887,2910,5
887,5518,9
887,2081,6
887,6710,9
887,3516,10
887,6392,5
887,268,2
887,2692,10
887,3369,10
887,2056,7
887,6700,9
888,6057,9
888,5705,8
888,130,10
888,1260,9
888,2144,3
888,2063,9
888,6357,9
888,3922,10
888,5885,3
888,4265,7
888,3438,9
888,6551,8
888,6434,8
888,4770,8
888,5153,8
888,681,9
888,5573,7
888,165,3
888,6095,8
889,1693,4
889,3299,7
889,2510,9
889,4053,6
889,5638,6
889,1994,8
889,6912,9
889,5819,2
889,5210,3
889,5964,9
889,700,8
890,1227,4
890,4117,4
890,6365,5
890,2390,7
890,6329,8
890,6,9
890,2918,10
890,2346,9
890,4279,10
890,6607,8
890,4258,8
890,421,10
890,6288,10
891,4932,8
891,1919,7
891,4157,8
891,3532,8
891,6072,10
892,1593,3
892,1458,9
892,3377,7
892,165,7
892,3615,8
892,2715,4
893,2738,9
893,336,8
893,1622,8
893,165,3
893,1135,5
893,6275,5
893,2118,9
893,5614,9
893,5943,8
893,3393,2
893,2623,9
893,4442,5
893,3299,9
893,1110,4
893,3240,5
893,2660,10
894,838,9
894,6617,10
894,2966,5
894,2019,10
894,2421,9
894,1294,7
894,973,1
894,608,7
894,6766,9
895,1961,10
895,3841,1
895,6260,7
895,5985,10
895,1016,9
895,4929,10
895,6048,8
895,5944,9
896,6488,5
896,6983,6
896,5253,7
896,4904,6
896,3773,7
896,4070,8
896,2321,8
896,1728,3
896,5935,10
896,1391,5
896,6454,7
896,81,1
896,4246,8
897,2128,7
897,4653,3
897,3277,1
897,657,8
897,3025,10
897,3068,6
897,6206,4
897,5560,10
897,517,10
897,1988,7
897,2605,9
897,963,10
897,516,7
897,1518,8
897,1011,9
897,1751,10
897,779,8
897,5872,5
897,1408,8
897,277,9
898,2445,3
898,2213,2
898,6502,6
898,2214,8
898,3122,10
898,2631,7
898,2597,8
898,4600,6
898,4695,9
898,2353,7
898,5218,6
898,1940,3
898,6208,9
898,4136,7
898,2379,5
898,3083,1
898,3552,6
899,3016,8
899,4338,8
899,6753,7
899,4911,9
899,2096,8
899,2652,9
899,5997,8
899,2339,7
899,1556,7
899,463,10
899,1828,9
899,332,6
899,3654,8
899,2764,6
899,1489,1
900,5794,9
900,4961,7
900,4202,8
900,248,7
900,2749,6
900,4580,9
900,5864,7
900,4304,9
900,4700,10
900,6094,5
900,3173,8
900,4266,6
900,3790,9
900,6578,7
900,5452,10
900,90,8
901,4533,9
901,5462,9
901,1477,7
901,614,7
901,6610,9
901,3478,2
901,4678,8
901,5718,7
901,1355,3
901,6339,5
901,933,9
901,3855,7
901,6901,10
901,1890,10
901,1507,7
901,6598,9
902,1517,9
902,740,9
902,2506,2
902,4870,8
902,3547,1
902,5460,8
902,5861,3
902,3830,10
902,5718,10
902,1046,9
902,1800,6
902,4604,8
902,6599,8
902,6689,8
902,4616,8
902,4236,8
902,3104,2
902,5463,10
902,2246,8
902,3101,1
903,5920,4
903,6494,8
903,824,5
903,6599,2
903,2019,9
903,6808,1
903,2441,7
903,67,4
903,2677,8
903,5233,7
903,1877,9
903,165,8
903,1981,10
903,2215,7
903,79,8
903,318,9
903,4332,7
903,6850,5
903,3331,4
903,378,8
904,563,10
904,83,8
904,3408,10
904,2368,9
904,3212,7
904,5640,10
904,4899,6
904,6403,4
904,6051,7
904,4326,9
904,5351,9
904,4836,5
904,6608,10
904,4376,8
904,3457,9
904,1893,6
904,6275,9
904,3761,9
904,6010,9
904,4091,9
905,795,9
905,409,8
905,4121,6
905,622,6
905,3229,5
905,1378,8
905,1117,9
905,5604,4
905,5531,5
905,954,1
905,2322,8
905,503,7
905,280,7
905,3992,5
905,3746,9
906,545,2
906,4736,8
906,3207,10
906,1111,9
906,6839,1
907,6934,9
907,1866,1
907,1841,6
907,2657,3
907,4804,8
907,3969,8
907,6821,8
907,120,6
908,2868,6
908,3123,10
908,4107,8
908,6752,8
908,2342,7
908,5575,10
908,1356,8
908,2162,9
909,5320,9
909,2287,10
909,1175,6
909,3979,9
909,288,9
909,5272,4
909,6,7
909,974,6
909,928,9
909,2441,10
910,473,6
910,887,8
910,2462,10
910,4740,7
910,5555,5
910,5355,7
910,3789,8
910,5060,6
910,3782,10
910,5979,3
910,3780,6
910,4726,6
910,114,9
910,3734,10
910,5810,7
910,5925,10
910,3883,7
910,1023,10
910,4660,6
911,2797,9
911,5555,5
911,6917,6
911,5146,3
911,2718,10
911,6530,9
911,2818,9
911,2642,6
911,2033,6
911,5859,9
911,1734,8
911,5192,8
911,6667,1
911,3831,10
911,6726,5
911,6284,2
911,3141,7
912,361,6
912,3779,7
912,522,8
912,5959,7
912,6025,8
912,1539,6
912,408,7
912,4567,7
912,2729,10
912,2546,10
912,6578,9
912,2682,9
912,6212,9
912,3478,5
912,5710,8
913,6776,9
913,532,4
913,4945,10
913,6801,3
913,281,6
913,6326,2
913,5614,10
914,1747,10
914,3578,5
914,2119,10
914,456,8
914,939,6
914,1492,9
914,6751,10
914,2125,9
914,5482,4
915,1278,5
915,4126,2
915,1636,8
915,1884,9
915,4078,5
915,6675,8
915,1338,8
915,4922,6
915,5125,3
915,73,7
915,3316,9
915,4481,3
915,3536,8
915,6103,8
915,3059,10
915,6381,10
916,4927,2
916,1079,8
916,6548,1
916,441,5
916,2425,9
916,5050,4
916,5155,9
916,1575,9
916,6049,3
916,6113,5
916,4185,4
916,5864,9
916,1103,10
917,5610,7
917,3966,7
917,3983,9
917,3930,6
917,5127,8
918,1137,10
918,1073,2
918,4060,6
918,2185,6
918,6276,2
918,2875,10
918,6046,2
918,1310,9
918,3409,3
918,669,2
918,2515,9
918,1002,8
918,1970,9
919,3272,9
919,4694,4
919,5746,9
919,4028,7
919,1683,4
919,2501,7
919,2379,7
919,3801,9
919,5561,9
920,6441,10
920,4247,8
920,3630,9
920,616,7
920,5207,4
920,4788,3
920,1765,7
920,6706,3
920,2348,6
920,6855,10
920,1931,7
920,3247,7
920,1054,9
920,3490,8
920,4366,8
920,937,8
920,3698,8
920,5431,8
920,1805,8
920,3796,4
921,704,9
921,3183,8
921,5261,4
921,4218,8
921,3007,8
921,6746,9
921,2776,9
921,3802,9
921,1990,3
921,3877,7
921,5990,8
921,6662,6
921,4291,3
922,4977,10
922,3525,10
922,1265,6
922,998,6
922,3016,6
922,6509,4
922,5018,5
922,833,7
922,5325,4
922,4526,9
922,1574,4
922,336,5
922,5567,10
922,4423,7
923,6759,4
923,714,9
923,4149,3
923,6299,6
923,752,2
923,3293,10
923,616,9
923,1925,5
923,2303,9
923,53,7
923,820,4
923,6956,5
924,1241,9
924,3485,10
924,2993,3
924,527,9
924,1193,7
924,1482,8
924,5992,10
924,42,6
924,5884,8
924,5221,9
924,4399,2
924,142,9
924,3466,9
924,4054,6
924,1237,8
924,5526,10
924,4524,9
925,1851,8
925,400,2
925,4830,8
925,3283,3
925,3361,8
925,753,9
925,2630,2
925,6373,6
925,1988,10
926,2669,3
926,1533,7
926,80,5
926,6307,10
926,6204,8
926,1928,8
926,5317,6
926,6326,2
926,817,9
926,6744,8
926,3087,10
926,4101,7
926,203,3
926,2931,8
926,5886,6
926,3943,9
926,2785,9
927,3515,8
927,4208,8
927,2337,10
927,4461,7
927,3650,9
928,4574,9
928,4074,7
928,5994,9
928,4374,7
928,5206,7
928,137,9
928,4502,9
928,6376,5
929,3557,10
929,6032,8
929,6039,7
929,1557,8
929,6678,9
929,2039,5
929,393,6
929,2787,5
929,5388,9
930,6294,6
930,459,1
930,749,9
930,813,3
930,6758,7
930,6264,10
930,1190,8
930,3357,7
930,6983,3
930,3269,6
930,1553,10
930,1025,3
930,809,1
930,477,5
930,6986,6
930,5390,7
930,5050,9
931,3965,10
931,5810,9
931,253,6
931,3371,6
931,5716,7
931,2609,7
931,5815,9
931,6752,9
931,1190,7
931,5607,8
931,42,1
931,5411,9
932,367,8
932,6675,10
932,1236,6
932,1908,8
932,6901,10
932,1032,10
932,4226,3
933,5286,9
933,378,6
933,1020,9
933,49,8
933,3407,9
933,1610,8
933,4066,8
933,6274,9
933,2279,7
933,5854,7
933,2726,10
933,1463,6
933,176,8
933,4261,8
933,5602,9
933,1308,7
933,1318,9
933,3419,9
933,3442,8
934,2558,1
934,5213,1
934,2867,2
934,6170,4
934,1577,6
934,3806,8
934,3035,8
934,1823,2
934,1140,9
934,2554,6
934,4274,5
934,3576,1
934,63,8
934,4807,10
934,382,1
934,2589,7
934,5099,8
934,3746,1
934,2506,8
934,3646,7
935,3172,5
935,3384,1
935,3375,9
935,5901,8
935,885,7
935,21,4
935,144,8
935,2052,5
935,4709,4
935,5750,3
936,3690,3
936,710,8
936,3308,5
936,4710,10
936,2056,9
936,6256,9
936,4339,2
936,1712,9
936,1254,5
936,1970,8
936,4054,4
936,1599,8
936,1388,1
936,4103,6
936,1103,7
937,3390,8
937,4786,8
937,5366,5
937,6310,9
937,3406,8
937,1848,8
937,1574,9
937,3367,2
937,6096,8
937,2994,10
937,3904,10
937,902,9
937,591,9
937,1989,3
937,3289,10
937,3797,9
938,250,8
938,3803,7
938,6166,8
938,725,7
938,550,8
938,2024,5
938,5097,10
938,4271,9
938,184,7
938,1285,8
938,6289,7
938,3293,9
938,5960,9
938,1192,10
938,6686,10
938,1682,7
938,4391,10
938,1706,4
939,4537,9
939,1244,2
939,2047,9
939,1204,6
939,254,6
939,6380,6
939,2469,8
939,3955,3
939,2664,9
939,2215,9
940,5612,8
940,2719,7
940,4110,9
940,1151,10
940,6650,4
940,3792,3
940,4221,5
940,4658,7
940,2318,10
940,3145,8
940,3644,3
941,285,8
941,3613,10
941,6187,5
941,3825,10
941,2346,2
942,5589,5
942,5916,7
942,1170,10
942,2717,3
942,6909,10
942,6119,9
942,1645,5
942,5490,8
942,4811,10
942,3734,10
942,1956,8
943,2223,10
943,5424,7
943,1327,6
943,4837,9
943,881,7
943,165,2
943,2968,6
943,5337,8
943,3832,10
943,174,7
943,265,2
943,700,5
943,3511,10
944,2135,8
944,3056,7
944,5407,10
944,4959,7
944,3956,9
944,6714,9
944,27,8
944,4930,6
944,2751,6
944,6877,10
944,3304,6
944,59,7
944,2681,7
944,6201,2
944,6250,7
944,3631,4
944,2384,9
944,4591,8
944,2151,7
944,2979,8
945,4737,3
945,6015,7
945,2411,8
945,3977,7
945,1053,9
945,2596,8
945,3134,8
945,2218,8
945,27,9
946,3993,8
946,463,9
946,950,2
946,5270,10
946,5747,2
946,3766,9
947,2541,9
947,1478,7
947,1728,8
947,1062,7
947,4315,8
947,892,5
947,3403,10
947,1857,9
947,4588,7
947,515,8
947,861,2
947,184,9
948,1499,9
948,760,6
948,3001,7
948,4996,7
948,6814,9
948,4833,8
948,2451,5
948,2305,8
948,1580,4
948,3042,4
948,2294,9
948,579,9
948,3305,5
948,5561,10
948,5230,6
948,4607,8
948,3100,9
948,532,8
948,4809,1
948,1360,7
949,3600,8
949,1064,1
949,292,10
949,3971,9
949,4869,8
949,2409,4
949,1663,9
949,826,8
949,1681,5
949,1098,5
949,198,9
949,4752,9
949,990,8
949,1837,3
949,1046,8
949,6638,8
949,5947,6
949,5738,4
949,5875,9
950,5560,3
950,3035,8
950,3298,3
950,6105,10
950,3331,7
950,2281,9
951,1741,8
951,6799,3
951,5782,9
951,1651,9
951,2804,3
951,6222,7
951,2637,9
951,6975,5
951,2551,7
951,1956,5
951,5119,9
951,940,7
951,4485,6
951,6742,9
952,990,9
952,543,5
952,2844,8
952,5790,8
952,6835,4
952,5524,10
952,5848,10
952,3996,8
952,904,5
952,461,9
952,976,8
952,671,6
953,3055,4
953,1146,2
953,1715,2
953,6683,3
953,4660,9
953,3148,7
953,2818,9
954,3290,10
954,2998,8
954,3055,9
954,4496,6
954,3915,4
954,2493,6
954,1870,3
954,2713,8
954,3964,9
954,5055,8
954,1373,7
954,5548,3
954,2919,6
954,3805,8
954,946,3
954,4026,2
954,6946,6
954,697,7
954,2197,8
955,5540,7
955,77,7
955,6725,9
955,3651,8
955,4421,10
955,6638,8
955,170,6
955,4128,3
955,3703,9
955,1106,8
955,3500,7
955,1021,8
955,4593,3
955,3209,7
955,1193,7
955,5793,8
956,3307,9
956,6303,7
956,1376,5
956,2335,10
956,2113,9
956,2151,8
957,3962,2
957,357,10
957,4387,9
957,1005,9
957,5347,1
957,5226,5
957,904,8
957,6753,9
957,5119,9
957,970,5
957,4920,9
957,1306,2
958,5609,5
958,301,9
958,5251,7
958,292,4
958,6799,6
958,3228,8
958,820,6
958,1346,6
959,2340,8
959,5417,8
959,3008,2
959,1381,8
959,3755,5
959,2901,10
959,1058,2
959,5709,1
959,3621,5
960,2767,4
960,6700,8
960,2454,2
960,3371,7
960,2669,7
960,968,8
960,5773,5
960,1939,10
960,4449,3
960,3104,10
960,2123,10
960,6865,3
960,2578,3
960,6097,8
960,3892,8
960,6131,10
960,1106,10
960,3077,10
960,5694,3
960,2821,8
961,3858,7
961,5212,7
961,4152,7
961,5669,9
961,6498,8
961,509,8
961,4973,8
961,1638,6
961,1007,9
961,4450,7
961,5319,8
961,4485,4
961,2496,6
961,2635,9
961,1591,9
962,503,3
962,2665,9
962,815,1
962,6490,7
962,2293,8
962,2967,10
962,3104,10
962,840,7
962,6367,6
962,2530,3
962,5318,8
962,2959,10
963,6224,8
963,294,5
963,1652,5
963,2245,10
963,1167,9
963,6227,1
963,3182,3
963,638,5
964,3792,8
964,706,7
964,5058,7
964,3977,8
964,2669,9
964,3676,8
964,5554,3
964,5251,8
964,1274,10
964,1796,10
964,276,9
965,561,2
965,4477,8
965,4904,4
965,4194,8
965,1901,10
965,3255,9
965,3899,9
966,3827,6
966,792,4
966,6246,7
966,2529,10
966,5134,7
967,6406,7
967,5507,9
967,2306,4
967,707,8
967,2653,9
967,4453,10
967,6874,8
967,5526,8
967,1213,5
967,5273,8
967,6879,7
967,4716,6
967,944,8
967,2058,8
967,4454,10
967,4398,3
967,6436,4
968,3821,8
968,1619,10
968,331,10
968,4766,4
968,837,9
968,4872,3
968,4652,9
968,1227,8
968,5423,8
968,6438,9
968,995,2
968,628,7
968,6422,9
968,1038,9
968,4760,10
968,6829,5
968,6493,10
968,3447,2
968,4736,8
969,5144,3
969,4291,8
969,4982,5
969,6943,7
969,2604,2
969,6398,9
969,620,1
969,4862,1
969,6567,6
969,3526,10
970,6960,10
970,3499,6
970,4192,6
970,3143,4
970,5004,9
970,2,8
970,5488,5
970,3291,6
970,27,9
970,6774,7
970,6680,9
970,3393,7
970,1024,8
970,6462,10
970,5690,9
971,5366,8
971,1259,9
971,5687,7
971,2589,8
971,6141,10
971,3370,1
971,4363,9
971,1773,5
971,1087,6
971,4547,7
971,5829,4
972,4490,1
972,4105,10
972,4711,2
972,4688,7
972,4166,9
972,498,9
972,1747,10
972,2214,10
973,227,6
973,82,10
973,6163,10
973,3234,4
973,2759,6
973,4603,8
974,6764,4
974,6387,7
974,4986,6
974,1029,6
974,5472,8
974,1089,4
974,4190,5
974,6148,6
974,2187,7
974,4566,7
975,1321,4
975,4680,8
975,6210,8
975,5928,8
975,359,7
975,6285,2
975,4697,7
975,6812,7
975,180,9
975,2117,3
975,4892,10
975,869,8
975,343,9
975,253,9
975,1895,10
975,6863,4
976,6604,4
976,4770,10
976,5300,3
976,4643,10
976,2997,4
976,3656,3
976,3875,4
976,446,7
976,1529,4
977,2917,7
977,1188,6
977,1401,4
977,6134,3
977,397,7
977,5658,1
977,4326,8
977,3772,9
977,5708,4
977,4675,9
977,6070,8
977,832,10
977,4277,9
977,1158,7
977,5153,8
978,6809,8
978,4095,8
978,4198,4
978,571,10
978,3077,8
979,2219,2
979,3890,10
979,876,6
979,5654,5
979,2848,2
979,4057,10
979,5285,7
979,345,3
979,5712,8
979,1991,10
979,5183,1
980,5154,1
980,5427,8
980,4435,8
980,2688,3
980,2110,8
980,3009,5
981,1466,2
981,1568,2
981,1858,8
981,6748,6
981,2913,8
981,4924,8
981,5209,1
981,2489,10
981,6658,10
981,5684,7
981,6940,2
981,2800,8
981,468,4
981,5449,5
981,5219,5
981,4463,8
981,5183,8
981,3850,8
981,44,8
981,1201,10
982,3961,5
982,6829,9
982,1664,5
982,1408,9
982,5680,8
982,5158,10
983,6309,8
983,3530,8
983,2864,10
983,3826,6
983,4049,8
983,83,8
983,44,9
983,1004,5
983,4060,9
983,2180,9
983,6388,8
983,421,5
983,4055,9
984,4808,5
984,500,3
984,2732,4
984,6639,8
984,2551,5
984,3780,7
984,3396,8
984,3256,3
984,5689,10
984,2223,8
984,3485,8
984,3886,10
984,6289,9
984,2850,9
984,2220,9
984,5907,8
984,1028,6
985,782,7
985,1077,8
985,3263,5
985,2880,3
985,4821,3
985,1097,7
985,2311,8
985,5251,8
985,5798,10
985,1988,10
985,560,8
985,222,7
985,1840,5
985,3711,8
985,3221,9
985,2079,2
985,34,9
985,5046,8
986,2885,7
986,4698,4
986,131,2
986,3843,8
986,1587,10
986,3085,7
986,6431,8
986,1348,2
986,702,9
986,6366,9
986,3056,6
986,2495,9
986,6778,10
986,739,10
986,549,9
986,4817,8
986,328,9
987,5097,8
987,3254,10
987,2681,9
987,1688,2
987,1887,8
987,5190,8
987,6626,1
987,372,9
987,5927,6
987,4919,6
987,6481,8
987,1075,8
988,5477,7
988,2392,1
988,587,5
988,1969,8
988,1441,5
988,5242,8
988,4930,6
989,51,9
989,4385,4
989,1940,10
989,6368,9
989,956,6
989,4026,4
989,1614,5
990,1933,4
990,6031,2
990,2604,6
990,2489,4
990,3114,8
990,6609,6
990,3158,8
990,6255,6
990,2159,10
990,1663,8
990,1947,9
990,3894,10
991,5793,10
991,170,10
991,3958,3
991,5276,3
991,6179,6
991,5426,8
991,668,7
991,3531,8
991,1442,5
991,2679,10
991,4231,8
991,3965,5
991,6207,4
991,6044,8
991,6592,10
991,5399,10
991,5027,7
991,6208,9
991,6943,7
992,65,9
992,5162,7
992,2413,7
992,5506,10
992,5146,8
992,5743,10
992,3787,10
992,847,9
993,1673,9
993,5247,9
993,6387,9
993,2687,9
993,6468,9
993,1475,10
993,3690,7
993,2370,8
993,1984,10
993,344,9
993,1384,9
993,1326,7
993,444,3
993,3704,9
993,6283,8
993,5911,5
993,5906,8
993,29,6
994,1319,1
994,1323,9
994,3158,6
994,1908,9
994,841,7
994,265,7
994,6402,10
994,5207,7
994,4642,6
994,1013,9
994,1848,7
994,6556,10
994,6842,3
994,1760,8
994,1556,7
994,2214,6
994,2352,7
994,6899,7
994,1358,8
995,1603,2
995,2724,9
995,3636,1
995,5211,5
995,5191,7
995,6870,10
995,4155,4
995,4427,8
996,3544,7
996,2791,6
996,3208,6
996,4438,7
996,5453,8
996,364,6
996,3645,9
996,2448,4
996,5288,7
996,558,4
997,6207,8
997,314,9
997,4253,8
997,6206,3
997,2073,6
997,4989,6
997,5004,6
997,4106,9
997,5466,3
997,5973,7
997,3144,9
997,6619,5
998,2711,7
998,1575,7
998,5472,9
998,2524,3
998,4559,5
998,528,9
998,6076,8
998,2915,8
998,3664,3
998,6636,8
998,3418,2
998,3298,1
999,4331,9
999,2219,2
999,5332,7
999,5087,4
999,5019,10
999,657,9
999,3223,4
999,5691,8
999,6273,9
999,1440,2
999,4244,9
999,2168,7
1000,2590,10
1000,6771,5
1000,6730,3
1000,4504,10
1000,3816,10
1000,96,6
1000,688,10
1000,2753,8
1000,5425,4
1000,5094,1
1000,487,8
1000,3279,9
1000,2827,1
1000,5705,7
1000,2031,4
1000,6942,3
1000,5986,5
1000,1106,8
1000,2873,9
1000,5571,7
1001,2434,10
1001,2713,8
1001,4231,7
1001,4345,7
1001,5095,9
1001,5510,1
1001,1771,4
1001,4252,9
1001,6747,9
1001,42,8
1001,489,3
1001,4564,4
1002,4620,4
1002,6994,10
1002,4468,2
1002,899,10
1002,3407,7
1002,2849,9
1002,962,9
1002,4309,4
1002,363,9
1002,6966,7
1002,1539,7
1002,3447,10
1002,5063,9
1002,1807,8
1002,241,9
1002,3841,10
1002,3736,5
1003,2209,10
1003,2638,8
1003,177,2
1003,4294,8
1003,2600,8
1003,3202,7
1003,2911,8
1003,6552,3
1003,1520,4
1003,3679,9
1003,36,8
1004,4161,10
1004,5955,10
1004,858,9
1004,2297,9
1004,6861,8
1004,6741,7
1004,3736,9
1004,5319,9
1004,5886,7
1004,365,8
1004,1343,5
1004,320,10
1004,6398,7
1004,2631,9
1004,4641,10
1004,3269,9
1004,4717,10
1004,6419,8
1004,3840,3
1004,4342,10
1005,1870,6
1005,3678,4
1005,1527,6
1005,3000,9
1005,729,6
1005,5233,9
1005,2486,9
1005,1167,8
1005,6547,9
1006,3349,9
1006,6695,7
1006,5769,9
1006,1611,8
1006,1569,4
1006,6790,5
1006,5187,9
1006,2318,9
1006,314,9
1006,4593,6
1006,600,5
1006,2204,7
1006,89,4
1007,4575,1
1007,446,10
1007,4237,9
1007,2409,6
1007,3788,10
1007,692,8
1007,6956,6
1007,4496,1
1007,2872,10
1007,5840,1
1007,4167,9
1007,4284,9
1007,2515,9
1007,3221,10
1007,5202,4
1007,2067,8
1007,590,5
1007,4716,3
1007,3771,7
1007,5971,9
1008,752,8
1008,773,8
1008,3079,7
1008,886,10
1008,4399,9
1008,959,10
1008,2515,7
1008,3815,10
1008,5657,7
1008,188,8
1009,3010,8
1009,663,9
1009,2712,4
1009,558,6
1009,226,7
